,textID,text,selected_text,sentiment
20339,2504976484, TOLD YOU!,TOLD YOU!,neutral
20340,6c08f59e69, I agree! && I like the new pic!,agree!,positive
20341,8df70ee3bc, I`m trying to convince  to wait a bit to see Up! as well. She doesn`t want to see it with me,I`m trying to convince  to wait a bit to see Up! as well. She doesn`t want to see it with me,neutral
20342,57ef040d7c, YAY!!! I`m glad that I`m not the only one who is about to sign away their soul to Twitter and Facebook!  welcome! ****,glad,positive
20343,4a68e7e4ed," woofers, I knew it was you","woofers, I knew it was you",neutral
20344,c9c272ab75,new photo   im hungry...getting off the computer now!,new photo   im hungry...getting off the computer now!,neutral
20345,302e6157c0,I am never going to get these pictures taken,I am never going to get these pictures taken,neutral
20346,40e9204dc4,_TRUESDALE lmao! you a mess.  Im gonna be in ATL in a few weeks,mess.,negative
20347,c56adcedfa,just downloaded more music and videos on my ipod.,just downloaded more music and videos on my ipod.,neutral
20348,bc3f88956a, small? we cant choose?,small? we cant choose?,neutral
20349,0d17889c0b,"Sometimes, twitter makes me feel like an outsider..",outsider..,negative
20350,bb43928d45, hehehe!! Are you tryna find another condom  better get u for boxes cuz ima take u thru all of em,hehehe!! Are you tryna find another condom  better get u for boxes cuz ima take u thru all of em,neutral
20351,c72382071e,no school today gd  but dont get to see mates n millsy x,no school today gd  but dont get to see mates n millsy x,neutral
20352,2d7d7a2b59,Going out. A barbeque maybe?,Going out. A barbeque maybe?,neutral
20353,53d5ba898b, love it!,love it!,positive
20354,728ff09109, Hi Ok i hope its head comes out of the clouds for you> i love Meadowbank shopping center,i love Meadowbank shopping center,positive
20355,6e809355ba, well my daughter is 20 now...thats why I said `I miss those days`...they go by sooo fast,miss,negative
20356,a87289580a,Just saw 'Drag me to Hell'. Sam Ramei is excellant as usual but the kitty scene was kinda hard for me,Sam Ramei is excellant as usual but the kitty scene was kinda hard for me,neutral
20357,b5527d171c, Were have you been?,Were have you been?,neutral
20358,319a48130b,   good point!! Mine is on its way. How did he get delivered?  I will post pics too wen I get him,goo,positive
20359,9061f2dc4f,"Mmmmmmm. I love Espresso......the app, that is. I guess the real thing helps me work efficiently too",helps,positive
20360,b090758a98," Tom, I saw again a guy who looks like you in my campus today. He`s SOOO adorable... :') But you`re still cuter than him. Haha..",He`s SOOO adorable.,positive
20361,7e43ad754a, Stress-free is the way to be,Stress-free is the way to be,positive
20362,2ef5cbf0bc,where is everyoneeeeeeeeee ?,where is everyoneeeeeeeeee ?,neutral
20363,109395733a,@ amhzz... did u get an invite? I miss u,miss,negative
20364,0f80af9c5a, we were close to trying all of them! SO YUMMY,YUMMY,positive
20365,09f47eb9e7,thinks lamb chops would be really nice right about now... or maybe some sushi  mmm.. maybe just an ice lolly cos its so **** hot!!!,thinks lamb chops would be really nice right about now... or maybe some sushi  mmm.. maybe just an ice lolly cos its so **** hot!!!,neutral
20366,04e78ca25a,Good morning guys!  Dont forget: Today is mothers day! Mommy? I LOVE YOU ! Youï¿½re the best <3,? I LOVE YOU,positive
20367,f0ec2c5952,_ - hey there.    How was your day?,_ - hey there.    How was your day?,neutral
20368,e18e45c3e5,"In math class now, about to shoot myself because its so boring.",boring.,negative
20369,5df9a454b9,Castiel is loveeeeeeeeeeeeeeeeeeeeee,loveeeeeeeeeeeeeeeeeeeeee,positive
20370,0f18361e79,"Again, I`m stuck in traffic jams ... Somewhat starting to be the same situation every day. That`s sad, really","That`s sad,",negative
20371,46e9554da4,"Going to my brother`s wedding in Princeton, NJ next Sat. Had to buy a navy blue sports coat and gray pants - $13 total at Goodwill","Going to my brother`s wedding in Princeton, NJ next Sat. Had to buy a navy blue sports coat and gray pants - $13 total at Goodwill",neutral
20372,81474e5bef,"Oh god, I feel like ****.",****.,negative
20373,3be7937e81,Oh no! I used my internal sig for an external e-mail  ****. #fb,****.,negative
20374,1ce2c3a2fa,miss him way to much... just cnt stop thinking of him   nite nite folkkz...,miss him way to much... just cnt stop thinking of him,negative
20375,c736a2185b, Cheers for that! Will have a look at that later and hopefully get sorted!,hopefully,positive
20376,0ddea95d02,  250E!!! CRAZZYYYY ! But just this summer !!!  cuz Ci are very close to RD! :s,250E!!! CRAZZYYYY ! But just this summer !!!  cuz Ci are very close to RD!,neutral
20377,bb95ecdef3, i wish you were playing at MY prom,i wish you were playing at MY prom,positive
20378,dd2cd9eacb," if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk",lucky I was out of bkk,positive
20379,131ad621fc,having a good day at work lots of sales but boss is under foot.   she`s a nice person but i dont like the boss bugging me,having a good day at work lots of sales but boss is under foot.   she`s a nice person but i dont like the boss bugging me,neutral
20380,83cc919eb1,I Wish i was still in Cornwall - i miss my auntie`s dogs,i miss my auntie`s dogs,negative
20381,b5385d5be5,Hellooooooo... Whats the scene people !!!,Hellooooooo...,negative
20382,f77a6c6011,im still melting and im in the house in the shade  its not fair.,m still melting and im in the house in the shade  its not fair.,negative
20383,4779255490," oh no, sorry to hear abt Firefox crashing on you.","oh no, sorry to hear abt Firefox crashing on you.",negative
20384,649186e4a9,Quickest way to get a seat to yourself on a London bus currently: pretend to sneeze VERY loudly about 3/4 times,Quickest way to get a seat to yourself on a London bus currently: pretend to sneeze VERY loudly about 3/4 times,neutral
20385,79ad66ce7a, but i know i can`t,but i know i can`t,neutral
20386,63f9bbbaf0,Can`t believe i`m spending my lunch break inside @ my desk,lunch,positive
20387,2597d5b58b, Nothing definite yet..and the show is in a week   I may just be resorted to giving them away,Nothing definite yet..and the show is in a week   I may just be resorted to giving them away,neutral
20388,6d6549eaba,This is dumb. I keep losing followers!,This is dumb. I keep losing followers!,negative
20389,58bb2549ff, go to bed mister! u need your beauty sleep,go to bed mister! u need your beauty sleep,neutral
20390,b680768338,is watching the jonas brothers special on sky movies,is watching the jonas brothers special on sky movies,neutral
20391,00e600d500,"Okay, so now I want to scream....Idk why this one doc has done this to me 3 days this week!!!!RRRRR.","Okay, so now I want to scream....Idk why this one doc has done this to me 3 days this week!!!!RRRRR.",neutral
20392,5901a55526,Pwnd from all sides,Pwnd from all sides,neutral
20393,1552e24ae8,"Sh t, I`m getting even more sad. I`m currently at the library and j think it`ll be the last one tooooo",I`m getting even more sad.,negative
20394,29d635dc74,_lavish i told diamond to follow you. and why u aitn share the starburst,i told diamond to follow you. and why u aitn share the starburst,neutral
20395,e404e79071,Surgery when I wake up,Surgery when I wake up,neutral
20396,88a0f2b4d6,Went to friend`s house to watch some good old season 1 episodes of Supernatural <3 **** I love this show soo **** much,**** I love this show soo **** much,positive
20397,769d716103," Mark Twain quote is spot on, my cat is a bugger when it comes to crime! Handy at times",Handy at times,positive
20398,234849c52b, it is so sad that me and my roommate fry chicken just about every night @ 330 4. We just finished tonight`s batch,sad,negative
20399,4413b5daa1, http://twitpic.com/4jam0 - Oh it`s so beautiful! I`m happy you had a great time! Heartz,Oh it`s so beautiful!,positive
20400,43d44aee3a, awww I love me some charlies  we are enjoying some lucky food LOL,love,positive
20401,5346f2d173,http://tinyurl.com/d53dmn     mcfly parody by chris moyles ****,http://tinyurl.com/d53dmn     mcfly parody by chris moyles,neutral
20402,18b9b3e697, Will do - promise - thanks,- promise - thanks,positive
20403,20779a44d3, and welcome to dk  #jaoo,welcome to dk  #jaoo,positive
20404,f24a570b30,going to a garden centre today. should be funn :/ currently drinking egyptian spice tea and watching hollyoaks,funn,positive
20405,2b0ed29858, I`m sorry you won`t make it.,I`m sorry you won`t make it.,negative
20406,ac0b87f805,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck,neutral
20407,26d5b81230, Ha Ha thanks Tom! I`m such a loser! Hopefully going on the 22nd June till 3rd July...what date u goin? u missing helen?  x,Ha Ha thanks Tom! I`m such a loser! Hopefully going on the 22nd June till 3rd July...what date u goin? u missing helen?  x,neutral
20408,be5d7c84d1, bye selena!!! too bad i didnt get to talk to u while u were here,! too bad,negative
20409,3b7bda8ffe, thanks for the link love yesterday by the way,thanks for the link love yesterday by the way,positive
20410,e4ae7968bc, Good luck on Monday!  Keep on rockin`,Good,positive
20411,9c8f3bdfe7, They should add Dunkin Donuts to their menu too.,They should add Dunkin Donuts to their menu too.,neutral
20412,f334fdb937, OMG that is toooo funny!,OMG that is toooo funny!,positive
20413,39b981f7a0,"at the house home alone   , playing guitar some guitar hero loud.","at the house home alone   , playing guitar some guitar hero loud.",neutral
20414,d4345ef788," I always choose to be a good guy, even if I know its only a game, i feel a bit bad doing evil things","I always choose to be a good guy, even if I know its only a game, i feel a bit bad doing evil things",neutral
20415,f3864b207a, yeah I`m fine not to raid most things. Excepting liquor and cheese & bacon balls,yeah I`m fine not to raid most things. Excepting liquor and cheese & bacon balls,neutral
20416,83db045cd7,"At work surprisingly happy all things considered, ahhhh loveliness",loveliness,positive
20417,c39c828c63,work work work,work work work,neutral
20418,6215a3369f,http://twitpic.com/4jax3 - Update Ableton Live,http://twitpic.com/4jax3 - Update Ableton Live,neutral
20419,17dda02040,"Beer, garden, IPOD, Friday night, shame I`ve got to work tomorrow",shame,neutral
20420,5e40655333, mmMmMm I`ve been craving sweet potatoes and almonds I`m going to have to incorporate those super foods tomorrow,I`ve been craving sweet potatoes and almonds I`m going to have to incorporate those super foods tomorrow,neutral
20421,fa0cbd68d4, Maybe it had a hot date with a nice little Cesna.,nice,positive
20422,0409ee4539,New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice,Failed on first day.  Twic,negative
20423,9e39f36f02, I cnt get it!! its goin to ur old messages?!?  >>>> HELP?<<<<,>> HELP?,negative
20424,18817162c3,"  Tat, You looks beautiful and are a heck of a mama and business woman.   Dana","Tat, You looks beautiful and are a heck of a mama and business woman.   Da",neutral
20425,dfeed5f532, You are very welcome. You deserve #followfriday every day!,deserve,positive
20426,f464b04162,Instant Internet Marketing EMPIRE! + *BONUS* recoup your investment in 24 hours or less  http://vur.me/megainternetwealth/megaredpacket,Instant Internet Marketing EMPIRE! + *BONUS* recoup your investment in 24 hours or less  http://vur.me/megainternetwealth/megaredpacket,neutral
20427,f49a055d95,i`m not ready for tomorrow`s competition!,i`m not ready for tomorrow`s competition!,neutral
20428,776bede5ca,Had a ton of fun w muffin today,Had a ton of fun,positive
20429,cbebaf92d3,_sandman_ _wounds   I miss you guys SO much  ****,I miss,negative
20430,1aa4b1f9e1,has a tummy ache,has a tummy ache,negative
20431,7f7c68ebd9,http://tr.im/kXCL `Immigrant hid passport in pants` What a genius.,What a genius.,positive
20432,768bd37f89,I need to wake up earlier so I`m actually tired enough to fall asleep,I`m actually tired enough to fall asleep,negative
